gyroscope-x,gyroscope-y,gyroscope-z,accelorometer-x,accelorometer-y,accelorometer-z,resultant-g,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.84,20.86,-12.34,-0.1,0.09,0.98,0.99,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.25,21.11,-33.21,-0.02,-0.09,1.07,1.08,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.28,14.9,5.78,-0.01,-0.1,1.07,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.84,10.1,20.27,0.04,-0.29,1.11,1.15,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.94,1.65,3.72,0.02,-0.01,0.99,0.99,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.38,8.12,-6.51,0.05,-0.03,0.92,0.92,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.37,9.44,-7.21,-0.03,0.18,0.8,0.82,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.67,-4.88,-13.27,-0.02,0.19,0.81,0.84,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.93,0.38,1.18,-0.04,0.35,0.85,0.92,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.81,-1.15,-14.67,-0.04,0.22,0.87,0.89,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.66,-1,-6.96,-0.01,0.04,0.94,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-19.34,15.84,-3.54,0,0.01,0.98,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.85,45.83,-8.89,0.03,-0.11,1.05,1.05,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.19,46.13,-52.4,0.08,-0.4,1.2,1.26,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.85,41.39,-12.29,-0.1,0.08,1.08,1.09,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.17,39.27,-5.81,-0.14,0.03,1.08,1.08,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.64,4.92,-7.59,-0.15,0.01,1,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.45,-1.75,-6.75,-0.04,-0.1,1,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.53,6.39,-18.9,-0.05,0.01,0.94,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-38.94,-20.69,-1.95,-0.08,-0.05,0.87,0.87,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9,-33.49,4,-0.03,-0.11,0.91,0.91,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.09,-19.39,1.53,-0.05,0,0.93,0.93,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.55,19.7,-8.06,-0.04,-0.06,0.95,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2,50.36,-19.91,-0.04,-0.06,0.98,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.89,74.75,-29.58,-0.12,0.05,1.03,1.04,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.65,9.15,-1.07,-0.17,-0.03,1.08,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.42,-32.51,10.26,-0.11,-0.03,1.1,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.99,-37.56,16.13,-0.03,-0.2,1.13,1.15,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39,-32.72,22.26,0.05,-0.29,1.11,1.15,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-21.84,-23.37,-24.84,0.04,-0.06,0.97,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.37,-23.05,15.3,-0.02,0.05,0.88,0.88,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.36,-2.83,-15.8,-0.02,0.23,0.91,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.6,22.13,-8.31,-0.12,0.49,0.81,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.18,38.52,-26.58,-0.06,0.27,0.92,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.93,21.4,-13.97,-0.05,0.05,0.97,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.8,12.45,-2,-0.06,0,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.67,5.13,-4.1,-0.02,0,1.01,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.33,-10.29,-10.43,0.13,-0.35,1.17,1.23,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11,6.25,3.63,-0.04,-0.1,1.09,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.5,65.18,-15.18,-0.13,0.08,1.06,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.86,80.04,-34.1,-0.08,-0.08,1.06,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.92,69.47,-27.24,-0.16,0.06,1.03,1.04,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.38,5.99,-7.31,-0.12,0.02,1.02,1.03,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.93,-44.73,6.69,-0.1,-0.11,0.95,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.99,-73.74,12.78,-0.07,-0.11,0.93,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.83,-51.52,13.66,-0.04,0.02,0.88,0.88,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.32,2.36,9.32,-0.07,-0.07,0.92,0.93,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.94,34.15,-17.1,-0.09,-0.07,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.62,49.18,-16.2,-0.02,-0.09,1.05,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.68,45.77,-57.85,-0.09,0.07,1.16,1.17,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.99,27.71,-3.85,-0.16,-0.06,1.23,1.24,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.17,-7.11,17.33,-0.19,-0.02,1.23,1.25,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.49,-22.27,12.8,-0.11,-0.14,1.32,1.34,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.07,-37.97,3.41,-0.02,-0.19,1.22,1.23,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.35,-45.09,-9.78,0.05,-0.2,1.09,1.11,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32,-29.42,14.28,-0.03,0.03,1.05,1.05,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.43,3.28,-18.75,-0.09,0.21,1.03,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.44,21.18,-34.45,-0.14,0.37,0.93,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.82,13.75,-34.57,-0.1,0.3,0.95,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.92,12.26,-10.24,-0.08,0.18,0.98,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.19,11.95,9.13,-0.09,0.12,1,1.02,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.87,3.38,-8.19,-0.04,0.04,1.07,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-43.12,-18.66,-17.35,0.06,-0.39,1.21,1.27,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.82,34.89,-16.37,-0.02,-0.21,1.21,1.22,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.03,62.28,0.67,-0.11,0.03,1.14,1.14,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.68,53.06,-16.04,-0.12,-0.01,1.12,1.13,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.45,11.33,-4.62,-0.16,-0.04,1.05,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.02,-0.96,-21.35,-0.15,-0.01,1.01,1.03,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.49,6.99,-18.43,-0.14,0.05,0.97,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.68,0.96,-10.86,-0.12,-0.07,0.96,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6,-38.87,6.82,-0.14,-0.12,0.87,0.89,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.87,-64.61,30.97,-0.09,-0.1,0.89,0.9,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.4,-28.67,14.28,-0.1,0.01,0.92,0.93,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.81,18.16,2.47,-0.14,-0.04,0.95,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.01,38.41,-16.93,-0.01,-0.11,1,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.13,57.17,-29.36,-0.07,0,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.97,26.07,2.25,-0.09,0.06,1,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13.42,2.18,-1.3,-0.04,-0.04,1.05,1.05,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.42,-6.92,12.48,-0.02,-0.1,1.06,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.69,-1.76,5.11,0.03,-0.32,1.11,1.16,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.42,-7.01,-14.79,-0.04,-0.08,0.99,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.54,-19.27,6.92,-0.06,-0.08,0.91,0.92,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17,-11.88,-11.86,-0.1,0.06,0.82,0.83,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.07,17.03,-15.36,-0.13,0.23,0.78,0.82,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.55,35.29,-23.96,-0.13,0.3,0.78,0.85,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.67,-4.16,-9.76,-0.13,0.18,0.84,0.87,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.78,-43.35,22.2,-0.03,0.1,0.93,0.93,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.51,-1.5,17.94,0,0.03,0.98,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.58,13.28,2.85,0.02,-0.17,1.04,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.54,25.28,-31.19,0.08,-0.33,1.14,1.19,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.84,43.17,-45.07,0,-0.06,1.12,1.12,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.31,34.31,-27.82,0,0.05,1.1,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.69,52.08,-14.48,-0.07,0.06,1.01,1.02,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.98,43.77,-16.56,-0.07,0.12,0.93,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.82,23.79,-18.66,0.07,-0.21,0.94,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.57,-13.28,-0.26,-0.01,-0.06,0.9,0.91,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.55,-20.93,-5.68,0.02,-0.07,0.88,0.89,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.77,2.77,-12.5,0.01,-0.06,0.87,0.87,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.37,10.65,-15.75,-0.02,-0.07,0.86,0.87,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.03,2.45,38.32,0,-0.09,0.95,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.79,4.91,-17.84,0.02,-0.09,1.01,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.83,-11.99,20.06,-0.08,0.12,0.94,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.01,-11.73,-3.71,0.08,-0.09,1.06,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.37,6.07,17,0.08,-0.13,1.07,1.08,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.37,17.94,8.27,0.07,-0.25,1.08,1.11,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.4,13.46,-8.04,-0.02,-0.06,0.97,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.3,7.79,-2.18,0,0,0.89,0.89,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.39,7.88,-21.76,-0.06,0.15,0.83,0.84,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.17,-21.13,-17.28,-0.09,0.23,0.79,0.83,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.17,-16.8,-6.28,-0.06,0.37,0.81,0.9,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.72,5.74,-19.24,-0.04,0.18,0.86,0.88,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.59,11.58,-1.19,0,-0.02,0.91,0.91,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.64,19.84,4.36,-0.03,0.04,0.97,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27,25.91,-2.76,-0.03,-0.1,1.04,1.04,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.77,22.52,-63.47,0.01,-0.24,1.11,1.14,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.71,20.73,-23.44,-0.07,-0.18,1.1,1.11,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.58,30.35,-17.75,-0.17,0.13,1.04,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.09,32.83,-11.02,-0.11,0,1.04,1.05,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13,26.5,-22.91,-0.1,-0.05,0.99,1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-37.03,9.39,-15.03,-0.11,-0.03,0.95,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.78,-15.73,-5.99,-0.07,-0.14,0.97,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.04,-32.98,9.53,-0.07,-0.07,0.97,0.97,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.32,-12.12,-0.74,-0.09,0,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.96,58.48,-15.91,-0.04,-0.03,1.03,1.03,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,59.77,-29.97,-0.25,-0.07,1.03,1.06,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.85,-24.17,13.06,-0.24,-0.13,1.07,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.83,-44.6,18.89,-0.12,-0.12,1.12,1.14,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.49,-39.55,27.91,-0.08,-0.17,1.14,1.16,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.54,-47,39.06,-0.09,0.16,0.98,0.99,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-19.73,-41.54,11.73,0,-0.22,1.03,1.05,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.8,-21.75,6.35,-0.14,0.09,0.92,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86,-23.62,-16.39,-0.16,0.24,0.82,0.87,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.63,-7.38,0.28,-0.16,0.26,0.83,0.89,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.51,25.24,-21.41,-0.1,0.2,0.9,0.92,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.49,31.56,-2.84,-0.07,0.07,0.95,0.95,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.14,17.71,-4.32,-0.1,0.03,0.97,0.98,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.23,-7.91,7.78,-0.03,-0.16,1.02,1.03,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.48,45.83,-13.54,-0.01,-0.18,1.14,1.15,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.89,-14.97,-6.19,0.03,0.02,0.99,0.99,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.78,-7.56,1.08,0.04,-0.01,1.01,1.01,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.52,-4.04,-1.47,0.01,0.02,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.67,-8.57,2.62,0.05,0.07,0.93,0.94,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.78,13.78,6.45,-0.03,-0.03,0.96,0.96,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.1,-5.91,-16.33,0.03,0.12,1.09,1.1,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14,-11.31,-18.04,0.11,0.18,0.97,0.99,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.04,-4.72,-21.82,0.19,0.14,0.99,1.02,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.96,23.6,-1.05,0.31,0.23,1.2,1.26,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.45,20.65,9.41,0.22,-0.02,1.17,1.19,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.25,0.1,4.76,0.2,-0.27,1.07,1.12,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.46,6.08,7,0.17,-0.26,1.03,1.07,Lower Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
